"","threshold.value","Year","Fire_Name","Fire_ID","Country","Sky_Island","pc1","pc2","pland","clumpy","nndist.cv"
"3907",450,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3908",460,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3909",470,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3910",480,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3911",490,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3912",500,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3913",510,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3914",520,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3915",530,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3916",540,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3917",550,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3918",560,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3919",570,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3920",580,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3921",590,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3922",600,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3923",610,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3924",620,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3925",630,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3926",640,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3927",650,2006,"103","FS-0305-040-20060527","US","HUACHUCA - PATAGONIA",3.22120231389999,-3.82876005768776,0,NA,NA
"3928",450,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3929",460,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3930",470,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3931",480,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3932",490,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3933",500,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3934",510,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3935",520,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3936",530,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3937",540,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3938",550,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3939",560,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3940",570,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3941",580,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3942",590,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3943",600,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3944",610,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3945",620,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3946",630,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3947",640,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3948",650,1987,"RESEARCH WELL","FS-0305-042-870614","US","SANTA CATALINA",0.636715557736655,-0.340479423602422,0,NA,NA
"3949",450,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3950",460,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3951",470,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3952",480,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3953",490,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3954",500,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3955",510,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3956",520,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3957",530,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3958",540,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3959",550,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3960",560,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3961",570,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3962",580,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3963",590,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3964",600,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3965",610,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3966",620,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3967",630,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3968",640,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3969",650,2009,"MELENDREZ PASS","FS-0305-045-20090529","US","SANTA RITA",1.99718587436984,-3.19436222891654,0,NA,NA
"3970",450,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3971",460,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3972",470,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3973",480,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3974",490,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3975",500,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3976",510,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3977",520,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3978",530,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3979",540,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3980",550,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3981",560,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3982",570,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3983",580,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3984",590,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3985",600,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3986",610,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3987",620,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3988",630,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3989",640,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3990",650,2009,"SKELETON","FS-0305-046-20090530","US","PELONCILLO - PAN DURO",3.79679688044957,-0.616047885535019,0,NA,NA
"3991",450,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"3992",460,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"3993",470,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"3994",480,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"3995",490,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"3996",500,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"3997",510,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"3998",520,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"3999",530,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4000",540,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4001",550,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4002",560,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4003",570,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4004",580,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4005",590,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4006",600,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4007",610,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4008",620,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4009",630,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4010",640,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4011",650,1993,"PIETY","FS-0305-050-930615","US","RINCON",0.415999059264055,0.793844314456424,0,NA,NA
"4012",450,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0252100840336134,1,13.1107737351176
"4013",460,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0210084033613445,1.35034013605442,21.0132999037013
"4014",470,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0210084033613445,1.35034013605442,21.0132999037013
"4015",480,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0210084033613445,1.35034013605442,21.0132999037013
"4016",490,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0210084033613445,1.35034013605442,21.0132999037013
"4017",500,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0168067226890756,1,28.3275090679964
"4018",510,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0168067226890756,1,28.3275090679964
"4019",520,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0168067226890756,1,28.3275090679964
"4020",530,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0168067226890756,1,28.3275090679964
"4021",540,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0168067226890756,1,28.3275090679964
"4022",550,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.0126050420168067,-1,35.0705467205901
"4023",560,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.00840336134453781,-1,0
"4024",570,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.00840336134453781,-1,0
"4025",580,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.00840336134453781,-1,0
"4026",590,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0.00420168067226891,-1,NA
"4027",600,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0,NA,NA
"4028",610,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0,NA,NA
"4029",620,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0,NA,NA
"4030",630,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0,NA,NA
"4031",640,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0,NA,NA
"4032",650,1993,"MARKHAM","FS-0305-051-930615","US","GALIURO",0.952208624290656,0.759113883576548,0,NA,NA
"4033",450,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0.0416666666666667,-1,NA
"4034",460,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0.0416666666666667,-1,NA
"4035",470,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0.0416666666666667,-1,NA
"4036",480,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0.0416666666666667,-1,NA
"4037",490,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4038",500,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4039",510,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4040",520,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4041",530,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4042",540,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4043",550,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4044",560,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4045",570,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4046",580,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4047",590,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4048",600,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4049",610,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4050",620,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4051",630,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4052",640,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4053",650,2002,"MERRITT","FS-0305-055-020419","US","HUACHUCA - PATAGONIA",5.06609736170088,-2.68967257227217,0,NA,NA
"4054",450,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.299719887955182,1.1468332237563,0
"4055",460,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.299719887955182,1.1468332237563,0
"4056",470,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.296918767507003,1.15714285714286,0
"4057",480,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.296918767507003,1.15714285714286,0
"4058",490,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.296918767507003,1.15714285714286,0
"4059",500,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.296918767507003,1.15714285714286,0
"4060",510,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.291316526610644,1.06829765545362,0
"4061",520,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.288515406162465,1.06691301308299,0
"4062",530,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.285714285714286,1.06563479623824,13.199622877538
"4063",540,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.280112044817927,0.987488328664799,13.199622877538
"4064",550,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.277310924369748,0.987689480937069,12.5776016305615
"4065",560,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.277310924369748,0.987689480937069,12.5776016305615
"4066",570,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.274509803921569,0.939377488237423,12.035791707952
"4067",580,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.257703081232493,0.901325478645066,12.5776016305615
"4068",590,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.249299719887955,0.832237871674491,12.5776016305615
"4069",600,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.243697478991597,0.855380820228184,12.035791707952
"4070",610,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.240896358543417,0.826159951159951,11.558346915971
"4071",620,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.23249299719888,0.870125997166928,0
"4072",630,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.224089635854342,0.854030501089325,0
"4073",640,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.218487394957983,0.854684788895315,26.6469355010597
"4074",650,2004,"NUTALL COMPLEX (NUTALL)","FS-0305-055-20040626","US","PINALEÑO",8.6051157766087,-5.12899222163258,0.207282913165266,0.826724137931034,26.6469355010597
"4075",450,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.259090909090909,0.795759928336817,16.2261730191226
"4076",460,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.251515151515152,0.768189323059989,15.6984626941313
"4077",470,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.240909090909091,0.773840784444075,16.4549384443818
"4078",480,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.234848484848485,0.773393874129911,15.6984626941313
"4079",490,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.231818181818182,0.787067669172932,14.0226307417664
"4080",500,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.225757575757576,0.785394330620264,12.2421384655577
"4081",510,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.215151515151515,0.784326556400478,12.8055151393902
"4082",520,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.204545454545455,0.77639751552795,0
"4083",530,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.198484848484848,0.778419167507042,8.48415623493276
"4084",540,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.195454545454545,0.792778649921507,8.66786521633228
"4085",550,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.186363636363636,0.780714565596837,13.5323304005511
"4086",560,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.172727272727273,0.756810631229236,16.6024929349394
"4087",570,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.16969696969697,0.754020012943695,16.6024929349394
"4088",580,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.165151515151515,0.780062853551226,15.2067099279189
"4089",590,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.156060606060606,0.771192425391677,8.86404255717
"4090",600,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.145454545454545,0.731627831187877,21.9890865473963
"4091",610,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.142424242424242,0.741441937259218,21.7347414512239
"4092",620,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.137878787878788,0.743844590015812,21.7347414512239
"4093",630,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.128787878787879,0.740407727232262,22.8145370731434
"4094",640,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.125757575757576,0.754671835720992,22.8145370731434
"4095",650,2003,"UNNAMED","FS-0305-057-030617","US","SANTA CATALINA",4.19076808166655,-3.56843017779196,0.124242424242424,0.763733592610598,22.7946161111574
"4096",450,2002,"RYAN","FS-0305-059-020429","US","HUACHUCA - PATAGONIA",2.70663277503571,-0.784730306650955,0.0185185185185185,0.192212096106048,38.1500011469196
"4097",460,2002,"RYAN","FS-0305-059-020429","US","HUACHUCA - PATAGONIA",2.70663277503571,-0.784730306650955,0.0138888888888889,0.305555555555556,109.857596749931
"4098",470,2002,"RYAN","FS-0305-059-020429","US","HUACHUCA - PATAGONIA",2.70663277503571,-0.784730306650955,0.0138888888888889,0.305555555555556,109.857596749931
"4099",480,2002,"RYAN","FS-0305-059-020429","US","HUACHUCA - PATAGONIA",2.70663277503571,-0.784730306650955,0.0115740740740741,0.224137931034483,112.694983836747
"4100",490,2002,"RYAN","FS-0305-059-020429","US","HUACHUCA - PATAGONIA",2.70663277503571,-0.784730306650955,0.0115740740740741,0.224137931034483,112.694983836747
"4101",500,2002,"RYAN","FS-0305-059-020429","US","HUACHUCA - PATAGONIA",2.70663277503571,-0.784730306650955,0.00694444444444444,0.659863945578231,0
