"","times.burned","x","y","Country","group","pc1.01","pc2.01"
"1999",1,593782.5748,3536991.953,"US",1,0.385125580852636,0.585819226364932
"2000",1,678482.5748,3375191.953,"MEXICO",1,0.431608624268254,0.497939887029696
"2001",1,482482.5748,3467191.953,"MEXICO",1,0.238483125816089,0.666069162876118
"2002",1,507582.5748,3430391.953,"MEXICO",1,0.221458500233533,0.628777830971992
"2003",1,659282.5748,3508991.953,"US",1,0.427329854880263,0.561659219815766
"2004",1,687182.5748,3453191.953,"MEXICO",1,0.296855715170888,0.76615148475445
"2005",1,702882.5748,3439191.953,"MEXICO",1,0.422101561724113,0.611635139049964
"2006",1,528182.5748,3437891.953,"MEXICO",1,0.282439665043181,0.583778727968385
"2007",1,618682.5748,3288691.953,"MEXICO",1,0.125323695978332,0.418648943046112
"2008",1,565982.5748,3578691.953,"US",1,0.214355627790157,0.797705010830687
"2009",1,681282.5748,3449491.953,"MEXICO",1,0.314183086148748,0.738450344352707
"2010",1,679382.5748,3491791.953,"US",1,0.362366889138764,0.69808496832367
"2011",1,511382.5748,3456391.953,"MEXICO",1,0.312705642918526,0.571674181381213
"2012",1,514082.5748,3508491.953,"US",1,0.593369581987596,0.154431450839979
"2013",1,673682.5748,3521991.953,"US",1,0.544306021506371,0.451933438520834
"2014",1,607582.5748,3605191.953,"US",1,0.39450635386725,0.669520153518044
"2015",1,552482.5748,3327491.953,"MEXICO",1,0.16777623111068,0.39970774554882
"2016",1,539882.5748,3327491.953,"MEXICO",1,0.0986218092714772,0.461160402233683
"2017",1,560482.5748,3595691.953,"US",1,0.269755826003264,0.741444909990969
"2018",1,548582.5748,3389791.953,"MEXICO",1,0.260508894763081,0.455491522358288
"2019",1,693282.5748,3459091.953,"MEXICO",1,0.297158084606836,0.797493731189178
"2020",1,673782.5748,3516491.953,"US",1,0.374761087560261,0.708979997486286
"2021",1,674682.5748,3513691.953,"US",1,0.426222181466664,0.576916598913217
"2022",1,515482.5748,3587791.953,"US",1,0.450164743562553,0.459985155903075
"2023",1,496582.5748,3452891.953,"MEXICO",1,0.264012238745458,0.620548512436492
"2024",1,657482.5748,3524191.953,"US",1,0.62781045759476,0.338819935690834
"2025",1,596682.5748,3541791.953,"US",1,0.328383923078847,0.680805093540136
"2026",1,681282.5748,3395991.953,"MEXICO",1,0.230567538528474,0.714760165566352
"2027",1,563282.5748,3589591.953,"US",1,0.216242978630661,0.789646321994177
"2028",1,593182.5748,3426691.953,"MEXICO",1,0.376979886835885,0.479964491023703
"2029",1,595482.5748,3418791.953,"MEXICO",1,0.298540150030822,0.544314335504086
"2030",1,655882.5748,3539291.953,"US",1,0.448095414919425,0.570139667108708
"2031",1,711682.5748,3453291.953,"MEXICO",1,0.472678726011994,0.579051732431183
"2032",1,709182.5748,3482691.953,"US",1,0.405165739288311,0.680586522929171
"2033",1,525082.5748,3437091.953,"MEXICO",1,0.312466152993181,0.549849228227578
"2034",1,660882.5748,3536791.953,"US",1,0.541268638516505,0.475417308151538
"2035",1,538782.5748,3402091.953,"MEXICO",1,0.310679119867934,0.444291312650342
"2036",1,486282.5748,3474991.953,"US",1,0.252272432884616,0.586722632836314
"2037",1,654582.5748,3537391.953,"US",1,0.473539732721431,0.540925943737533
"2038",1,662582.5748,3544691.953,"US",1,0.517461048901394,0.461913751818531
"2039",1,704582.5748,3420191.953,"MEXICO",1,0.308118486427077,0.7222338298747
"2040",1,697182.5748,3425991.953,"MEXICO",1,0.345812588664181,0.669935098137284
"2041",1,517382.5748,3424691.953,"MEXICO",1,0.205355031186515,0.630847819940828
"2042",1,512282.5748,3457791.953,"MEXICO",1,0.309084548291349,0.584496844679579
"2043",1,526082.5748,3474791.953,"US",1,0.386469661436139,0.493280359003822
"2044",1,673982.5748,3524991.953,"US",1,0.661039065006029,0.298456882777461
"2045",1,561182.5748,3485091.953,"US",1,0.36815672307134,0.501069336365748
"2046",1,643182.5748,3353091.953,"MEXICO",1,0.134546221560538,0.625593988087379
"2047",1,514182.5748,3582591.953,"US",1,0.497885490147349,0.397896093540523
"2048",1,599082.5748,3429591.953,"MEXICO",1,0.456098846689609,0.401706960652205
"2049",1,682882.5748,3388091.953,"MEXICO",1,0.208418198322639,0.724488099892243
"2050",1,675482.5748,3377091.953,"MEXICO",1,0.305965155138266,0.595227132994639
"2051",1,525182.5748,3577791.953,"US",1,0.270870726292113,0.589994925902294
"2052",1,552382.5748,3385991.953,"MEXICO",1,0.288852211207917,0.424828833933529
"2053",1,541982.5748,3486391.953,"US",1,0.372064759464498,0.618909189827077
"2054",1,707382.5748,3366091.953,"MEXICO",1,0.301871746331093,0.674278970826243
"2055",1,568882.5748,3652891.953,"US",1,0.403192540469586,0.703031375096693
"2056",1,530082.5748,3589891.953,"US",1,0.381943828579631,0.492382494425818
"2057",1,699382.5748,3439291.953,"MEXICO",1,0.402498983861885,0.623510113864002
"2058",1,617882.5748,3288391.953,"MEXICO",1,0.109958659217768,0.438759094330701
"2059",1,667982.5748,3606491.953,"US",1,0.369572203376735,0.784861021183439
"2060",1,566082.5748,3578091.953,"US",1,0.21611377480041,0.79240482775396
"2061",1,528882.5748,3460291.953,"MEXICO",1,0.377152306573384,0.534806184514856
"2062",1,680882.5748,3371891.953,"MEXICO",1,0.351145671051976,0.552560857382464
"2063",1,712182.5748,3446791.953,"MEXICO",1,0.418028086610793,0.638309932306207
"2064",1,521182.5748,3421891.953,"MEXICO",1,0.289710444724362,0.525363307733034
"2065",1,708582.5748,3457591.953,"MEXICO",1,0.549103143465769,0.495132307139619
"2066",1,709482.5748,3446591.953,"MEXICO",1,0.433805989086012,0.61611172765946
"2067",1,708982.5748,3336591.953,"MEXICO",1,0.36733883000689,0.57073686149327
"2068",1,482282.5748,3442291.953,"MEXICO",1,0.217653033173832,0.651890689418233
"2069",1,654282.5748,3538791.953,"US",1,0.420817781585559,0.599072737941812
"2070",1,595382.5748,3306791.953,"MEXICO",1,0.22530116925453,0.339277992556103
"2071",1,493682.5748,3452791.953,"MEXICO",1,0.262942995245374,0.618560434913344
"2072",1,517282.5748,3440091.953,"MEXICO",1,0.347582531742489,0.51463332936446
"2073",1,559882.5748,3601091.953,"US",1,0.332662380028037,0.68881915078296
"2074",1,674182.5748,3350991.953,"MEXICO",1,0.35139486017918,0.509883304157932
"2075",1,560582.5748,3598891.953,"US",1,0.2981767645131,0.721059197059494
"2076",1,493282.5748,3456091.953,"MEXICO",1,0.265890323937796,0.616321818982913
"2077",1,520382.5748,3595291.953,"US",1,0.353099283116815,0.557507286822473
"2078",1,529182.5748,3578191.953,"US",1,0.281269890613192,0.589220649199077
"2079",1,593082.5748,3426691.953,"MEXICO",1,0.373224769003812,0.483778162511823
"2080",1,664482.5748,3545091.953,"US",1,0.39679588313348,0.658515710493096
"2081",1,517782.5748,3421091.953,"MEXICO",1,0.193344070705068,0.63496778566419
"2082",1,691382.5748,3514991.953,"US",1,0.417493440957078,0.703941631903439
"2083",1,715882.5748,3495191.953,"US",1,0.467329786243512,0.631251762371408
"2084",1,525882.5748,3587691.953,"US",1,0.569048226725825,0.324326247261082
"2085",1,521182.5748,3446991.953,"MEXICO",1,0.315118260051163,0.572423065012457
"2086",1,613782.5748,3619591.953,"US",1,0.314114587073979,0.761988490056173
"2087",1,515482.5748,3454591.953,"MEXICO",1,0.305081629437421,0.589970922616032
"2088",1,603882.5748,3625491.953,"US",1,0.502784707256577,0.499660180706844
"2089",1,504382.5748,3441391.953,"MEXICO",1,0.232574059566835,0.645367740567559
"2090",1,563582.5748,3653991.953,"US",1,0.494792876955222,0.621128387840439
"2091",1,524282.5748,3483391.953,"US",1,0.32288043494729,0.607124828377828
"2092",1,543882.5748,3582291.953,"US",1,0.201729380355024,0.7729833764938
"2093",1,659182.5748,3515191.953,"US",1,0.488193538698654,0.491836672247989
"2094",1,560882.5748,3352991.953,"MEXICO",1,0.230325158499954,0.396862213016096
"2095",1,553082.5748,3523691.953,"US",1,0.323685677721249,0.612749741920116
"2096",1,674782.5748,3397691.953,"MEXICO",1,0.341864298955285,0.59620505388562
"2097",1,720482.5748,3498491.953,"US",1,0.461464529138967,0.620005889158576
"2098",1,608282.5748,3402491.953,"MEXICO",1,0.35518962370542,0.484336982113853
"2099",1,610282.5748,3399991.953,"MEXICO",1,0.390125582114155,0.444254135074985
"2100",1,706682.5748,3441291.953,"MEXICO",1,0.404990371077117,0.630748928790229
"2101",1,543882.5748,3561391.953,"US",1,0.507012087203666,0.417177010699383
"2102",1,668082.5748,3512391.953,"US",1,0.416698650238036,0.588652430910539
"2103",1,692482.5748,3494391.953,"US",1,0.389998815747144,0.66833169314184
"2104",1,709682.5748,3457591.953,"MEXICO",1,0.507294136990284,0.537659766185786
"2105",1,492582.5748,3472591.953,"US",1,0.283453198153827,0.643899502013244
"2106",1,666982.5748,3518191.953,"US",1,0.655491436485514,0.303172285744596
"2107",1,530082.5748,3560791.953,"US",1,0.27437815109163,0.607256354519998
"2108",1,644782.5748,3373891.953,"MEXICO",1,0.177158370819162,0.646456859633272
"2109",1,677282.5748,3352591.953,"MEXICO",1,0.248480620873832,0.581638910154246
"2110",1,684382.5748,3386191.953,"MEXICO",1,0.145353320701621,0.794601820638214
"2111",1,663782.5748,3539691.953,"US",1,0.544457435743062,0.458111006288304
"2112",1,670482.5748,3518591.953,"US",1,0.531423993571431,0.445199024825758
"2113",1,466982.5748,3490591.953,"US",1,0.21789748447557,0.675989684271843
"2114",1,665282.5748,3538091.953,"US",1,0.530146704773006,0.502787329295495
"2115",1,675982.5748,3391591.953,"MEXICO",1,0.460949395878118,0.487547508792355
"2116",1,523282.5748,3530191.953,"US",1,0.20612890286179,0.586557350358033
"2117",1,492782.5748,3438991.953,"MEXICO",1,0.227696632996359,0.637433401139159
"2118",1,525082.5748,3436791.953,"MEXICO",1,0.311408684514057,0.550576744720723
"2119",1,532282.5748,3591491.953,"US",1,0.319227398054362,0.580869179743621
"2120",1,570582.5748,3581191.953,"US",1,0.242387334065456,0.775583859701714
"2121",1,679082.5748,3429891.953,"MEXICO",1,0.285988243160231,0.727306791819625
"2122",1,537982.5748,3578691.953,"US",1,0.195343847863037,0.757369251542272
"2123",1,680582.5748,3364691.953,"MEXICO",1,0.334779891593531,0.554909424253735
"2124",1,599182.5748,3625891.953,"US",1,0.380267685711985,0.664389777469464
"2125",1,533082.5748,3453291.953,"MEXICO",1,0.339202069453631,0.579465576872261
"2126",1,640882.5748,3345191.953,"MEXICO",1,0.253053769900012,0.476485004663396
"2127",1,519682.5748,3587991.953,"US",1,0.663037457138152,0.23906424075456
"2128",1,687882.5748,3301491.953,"MEXICO",1,0.206689984252496,0.512901926044581
"2129",1,525982.5748,3582791.953,"US",1,0.543597179746432,0.347189062745803
"2130",1,539482.5748,3572291.953,"US",1,0.188061095189229,0.714492448026034
"2131",1,682782.5748,3493591.953,"US",1,0.363702903237345,0.714880521945117
"2132",1,681882.5748,3488891.953,"US",1,0.400230618732949,0.608360031386966
"2133",1,657682.5748,3541491.953,"US",1,0.489925318608357,0.514947914360191
"2134",1,445082.5748,3530891.953,"US",1,0.198039121915401,0.629658506095933
"2135",1,503682.5748,3489991.953,"US",1,0.254186358137804,0.581577944653546
"2136",1,492282.5748,3486691.953,"US",1,0.251363327594522,0.656061593454431
"2137",1,551882.5748,3555791.953,"US",1,0.243345804813458,0.634353282374394
"2138",1,543982.5748,3452491.953,"MEXICO",1,0.367580315316929,0.559224302298375
"2139",1,543982.5748,3459791.953,"MEXICO",1,0.361127746942901,0.593404465098297
"2140",1,603682.5748,3491391.953,"US",1,0.286458332798861,0.632545593222122
"2141",1,545982.5748,3458491.953,"MEXICO",1,0.387533993449626,0.553436189744662
"2142",1,676982.5748,3514491.953,"US",1,0.369620490877353,0.723213529461911
"2143",1,714082.5748,3459391.953,"MEXICO",1,0.432474488268281,0.638545810357798
"2144",1,523382.5748,3602391.953,"US",1,0.363686081576347,0.529483512087492
"2145",1,549282.5748,3457091.953,"MEXICO",1,0.374140670454457,0.559599927587922
"2146",1,552982.5748,3475491.953,"US",1,0.422688858507383,0.564999536806785
"2147",1,538782.5748,3404591.953,"MEXICO",1,0.267435768393883,0.487660872510012
"2148",1,688082.5748,3363391.953,"MEXICO",1,0.274115809111642,0.620795375641296
"2149",1,641982.5748,3337291.953,"MEXICO",1,0.218412616742215,0.488005674484163
"2150",1,559882.5748,3368191.953,"MEXICO",1,0.296771559149715,0.381353674209083
"2151",1,549082.5748,3367991.953,"MEXICO",1,0.156982718296473,0.477131389501617
"2152",1,680782.5748,3394991.953,"MEXICO",1,0.265394155468314,0.678172164052083
"2153",1,554982.5748,3328091.953,"MEXICO",1,0.150347330921097,0.413928217565311
"2154",1,528282.5748,3434391.953,"MEXICO",1,0.26929875363371,0.597178207931165
"2155",1,533482.5748,3481591.953,"US",1,0.350569359974032,0.587299768190019
"2156",1,621182.5748,3369891.953,"MEXICO",1,0.270340809260278,0.499588989654893
"2157",1,482482.5748,3472791.953,"US",1,0.236025358966607,0.634945161051213
"2158",1,552782.5748,3472391.953,"US",1,0.408652451486989,0.56090004164703
"2159",1,525382.5748,3462391.953,"MEXICO",1,0.322394206777103,0.614186155232835
"2160",1,657082.5748,3511791.953,"US",1,0.453937433031195,0.52852374224725
"2161",1,548682.5748,3547991.953,"US",1,0.263373605285408,0.647192213737135
"2162",1,483182.5748,3473191.953,"US",1,0.23215947043887,0.633309186015669
"2163",1,569282.5748,3478891.953,"US",1,0.301722448756469,0.594178059448357
"2164",1,547182.5748,3425591.953,"MEXICO",1,0.263522089087213,0.568808948712719
"2165",1,610682.5748,3614591.953,"US",1,0.572341724992666,0.440278345991602
"2166",1,523782.5748,3473991.953,"US",1,0.361724642037254,0.533408937649304
"2167",1,711782.5748,3479791.953,"US",1,0.435613822300928,0.619041265561383
"2168",1,620282.5748,3281891.953,"MEXICO",1,0.107045062532473,0.437021104449278
"2169",1,590482.5748,3458791.953,"MEXICO",1,0.300706181284377,0.596322567280758
"2170",1,693782.5748,3306091.953,"MEXICO",1,0.359208852175078,0.429384483787642
"2171",1,519382.5748,3586091.953,"US",1,0.562862540756773,0.320964486919276
"2172",1,522582.5748,3593191.953,"US",1,0.480267840091609,0.399182770032587
"2173",1,546382.5748,3426491.953,"MEXICO",1,0.23332570136264,0.606692707277056
"2174",1,591682.5748,3311891.953,"MEXICO",1,0.198583814257496,0.372246565639897
"2175",1,599282.5748,3429591.953,"MEXICO",1,0.457991882220797,0.400146340458869
"2176",1,581182.5748,3639691.953,"US",1,0.263432880465168,0.810728169395509
"2177",1,506682.5748,3428491.953,"MEXICO",1,0.221058834765558,0.622648885576873
"2178",1,470582.5748,3483691.953,"US",1,0.238290464942239,0.616760921480748
"2179",1,692582.5748,3297791.953,"MEXICO",1,0.251324583201789,0.475177094550837
"2180",1,533182.5748,3452091.953,"MEXICO",1,0.328256527238719,0.58935334073923
"2181",1,642382.5748,3337991.953,"MEXICO",1,0.24758325135926,0.468805539447182
"2182",1,691082.5748,3307191.953,"MEXICO",1,0.423094477897121,0.385716473038338
"2183",1,682682.5748,3496191.953,"US",1,0.337927407128958,0.790728066718304
"2184",1,591682.5748,3327791.953,"MEXICO",1,0.0999554718509473,0.501269573491329
"2185",1,526782.5748,3437591.953,"MEXICO",1,0.299979742840747,0.563608521525797
"2186",1,621782.5748,3598791.953,"US",1,0.293397894091182,0.781539216115534
"2187",1,587782.5748,3328091.953,"MEXICO",1,0.158847565931204,0.436908517696179
"2188",1,641582.5748,3353391.953,"MEXICO",1,0.198727469218469,0.551941917920547
"2189",1,693982.5748,3436991.953,"MEXICO",1,0.436232024548287,0.57193357833649
"2190",1,723882.5748,3481391.953,"US",1,0.36582196196321,0.784386066653536
"2191",1,619282.5748,3283591.953,"MEXICO",1,0.112305052613878,0.434680030143019
"2192",1,540882.5748,3573191.953,"US",1,0.204307453308543,0.709184627020667
"2193",1,571382.5748,3609591.953,"US",1,0.335145491797376,0.682734023294101
"2194",1,703482.5748,3320391.953,"MEXICO",1,0.306619841385682,0.541074872688921
"2195",1,572782.5748,3607491.953,"US",1,0.307659028358949,0.706264138550448
"2196",1,491182.5748,3481891.953,"US",1,0.254491869547099,0.67961985620642
"2197",1,684482.5748,3491991.953,"US",1,0.395965139551247,0.61970765530085
"2198",1,484582.5748,3455591.953,"MEXICO",1,0.254709084776655,0.62958961640846
"2199",1,569182.5748,3591291.953,"US",1,0.407469795132338,0.643765666058204
"2200",1,672882.5748,3380791.953,"MEXICO",1,0.350970075623923,0.562145747384969
"2201",1,531182.5748,3582191.953,"US",1,0.500081663446208,0.400967310284466
"2202",1,689882.5748,3488991.953,"US",1,0.399551614031325,0.643523427410053
"2203",1,545782.5748,3396891.953,"MEXICO",1,0.242221847534133,0.475490651879147
"2204",1,668482.5748,3395891.953,"MEXICO",1,0.216914659453757,0.707112241319499
"2205",1,672282.5748,3520691.953,"US",1,0.522171884039103,0.477543308339649
"2206",1,473382.5748,3481591.953,"US",1,0.240141642588196,0.609834603817702
"2207",1,560182.5748,3595691.953,"US",1,0.261183460698096,0.747025496143548
"2208",1,526782.5748,3582391.953,"US",1,0.530176377516302,0.358645480316139
"2209",1,674382.5748,3512791.953,"US",1,0.399920117620682,0.62826750382978
"2210",1,526282.5748,3519391.953,"US",1,0.282111801263226,0.510283878206067
"2211",1,493682.5748,3493091.953,"US",1,0.190029418708007,0.727875022150301
"2212",1,659982.5748,3535591.953,"US",1,0.519611023319445,0.50229461990864
"2213",1,550482.5748,3326791.953,"MEXICO",1,0.163364178184622,0.404023752299176
"2214",1,661882.5748,3519391.953,"US",1,0.685802877228694,0.286506478669187
"2215",1,442682.5748,3530591.953,"US",1,0.267179405680133,0.493768002783133
"2216",1,519082.5748,3446991.953,"MEXICO",1,0.354895011719746,0.518458254032651
"2217",1,608082.5748,3400291.953,"MEXICO",1,0.261125011478851,0.562660335871644
"2218",1,524982.5748,3578991.953,"US",1,0.268247258997066,0.598085072762454
"2219",1,576182.5748,3637091.953,"US",1,0.407190024169801,0.582070575935785
"2220",1,640282.5748,3325991.953,"MEXICO",1,0.185191758000454,0.491063219879083
"2221",1,570582.5748,3609991.953,"US",1,0.325999059676832,0.684235485106872
"2222",1,695482.5748,3452891.953,"MEXICO",1,0.318573120590839,0.746640102900706
"2223",1,527082.5748,3583991.953,"US",1,0.565131047866795,0.332979192878668
"2224",1,690182.5748,3458291.953,"MEXICO",1,0.292048892450387,0.79462672836197
"2225",1,655282.5748,3522791.953,"US",1,0.618292640675455,0.339044937306198
"2226",1,556382.5748,3474091.953,"US",1,0.431155546812288,0.532668797030842
"2227",1,695382.5748,3437491.953,"MEXICO",1,0.438675562658376,0.572060646293012
"2228",1,551482.5748,3327891.953,"MEXICO",1,0.20158507526365,0.374898613651793
"2229",1,590482.5748,3457491.953,"MEXICO",1,0.319727698452776,0.582975348167898
"2230",1,682482.5748,3374991.953,"MEXICO",1,0.34447684192946,0.57720415305914
"2231",1,596782.5748,3417991.953,"MEXICO",1,0.287180954086205,0.553674356496812
"2232",1,512682.5748,3513491.953,"US",1,0.266933754111211,0.513468572546233
"2233",1,690782.5748,3417091.953,"MEXICO",1,0.293409346911253,0.705041877829174
"2234",1,556882.5748,3612291.953,"US",1,0.40713232943418,0.655068479024766
"2235",1,579282.5748,3639591.953,"US",1,0.359130123993033,0.658211543621781
"2236",1,685982.5748,3478291.953,"US",1,0.382407048885238,0.644100133507147
"2237",1,690982.5748,3465491.953,"MEXICO",1,0.316969432177009,0.799947245879956
"2238",1,521082.5748,3584991.953,"US",1,0.516358246215348,0.356527775546982
"2239",1,616882.5748,3400291.953,"MEXICO",1,0.224009229971299,0.611738424872832
"2240",1,494882.5748,3473191.953,"US",1,0.282336029368546,0.643266677055965
"2241",1,681082.5748,3384391.953,"MEXICO",1,0.286095350066336,0.642974091601234
"2242",1,561282.5748,3613191.953,"US",1,0.387960265163404,0.643517157587852
"2243",1,624482.5748,3379991.953,"MEXICO",1,0.256364163679138,0.551408419217292
"2244",1,636982.5748,3369191.953,"MEXICO",1,0.245454982173733,0.544115368297784
"2245",1,528582.5748,3592891.953,"US",1,0.310904118733789,0.561168835037416
"2246",1,679282.5748,3351291.953,"MEXICO",1,0.196477799502075,0.617014418198996
"2247",1,539782.5748,3577291.953,"US",1,0.241824279504185,0.683255937655436
"2248",1,512982.5748,3586491.953,"US",1,0.319512682899446,0.585632213991673
"2249",1,557382.5748,3590191.953,"US",1,0.197487930772098,0.816519294578198
"2250",1,634982.5748,3370091.953,"MEXICO",1,0.3043966597532,0.515460241854299
"2251",1,574982.5748,3635591.953,"US",1,0.366082779938361,0.608148600604118
"2252",1,617382.5748,3289491.953,"MEXICO",1,0.086025767064739,0.469569292358119
"2253",1,724382.5748,3482091.953,"US",1,0.360015239842451,0.802601141324113
"2254",1,482982.5748,3480091.953,"US",1,0.233780799663312,0.596998863515438
"2255",1,643682.5748,3314491.953,"MEXICO",1,0.282497086583072,0.377856611017228
"2256",1,648382.5748,3343891.953,"MEXICO",1,0.154943185389255,0.583423369291812
"2257",1,554382.5748,3327491.953,"MEXICO",1,0.122045590789496,0.436703572269204
"2258",1,543482.5748,3398491.953,"MEXICO",1,0.287334257040991,0.448919464043534
"2259",1,543982.5748,3581691.953,"US",1,0.200500644180546,0.776384086905799
"2260",1,511082.5748,3584091.953,"US",1,0.368540924742634,0.524746984568388
"2261",1,618182.5748,3603191.953,"US",1,0.287947003231908,0.810987086965436
"2262",1,653082.5748,3514291.953,"US",1,0.417633179785549,0.569856550021031
"2263",1,589082.5748,3333991.953,"MEXICO",1,0.0988089143984735,0.496820283429404
"2264",1,661682.5748,3509091.953,"US",1,0.466131404917322,0.485543330555525
"2265",1,539082.5748,3487791.953,"US",1,0.363966419713223,0.602800575810843
"2266",1,664082.5748,3519891.953,"US",1,0.636599127619856,0.327486172024283
"2267",1,517982.5748,3445391.953,"MEXICO",1,0.340728066564471,0.532045453927083
"2268",1,504482.5748,3440791.953,"MEXICO",1,0.227337704917993,0.650979395804417
"2269",1,669982.5748,3513591.953,"US",1,0.432377601107997,0.566801955372871
"2270",1,518582.5748,3448491.953,"MEXICO",1,0.344057198997425,0.534663479595923
"2271",1,585782.5748,3460191.953,"MEXICO",1,0.242842503025726,0.686498424620822
"2272",1,539782.5748,3402791.953,"MEXICO",1,0.279116649413498,0.475680551599937
"2273",1,689082.5748,3476191.953,"US",1,0.361235732463724,0.722943394081995
"2274",1,589582.5748,3333591.953,"MEXICO",1,0.0841011755769098,0.511966178976858
"2275",1,695282.5748,3431191.953,"MEXICO",1,0.407742706139216,0.606958368105373
"2276",1,491682.5748,3453891.953,"MEXICO",1,0.257163973968283,0.626516441652389
"2277",1,659182.5748,3553491.953,"US",1,0.433879062212193,0.61977187597881
"2278",1,505982.5748,3432491.953,"MEXICO",1,0.245803398922328,0.605391966967218
"2279",1,663382.5748,3507691.953,"US",1,0.419403001313657,0.569702041552988
"2280",1,576182.5748,3635991.953,"US",1,0.38827723168047,0.60475395883717
"2281",1,687982.5748,3422191.953,"MEXICO",1,0.432672091651869,0.561204040606946
"2282",1,530082.5748,3586291.953,"US",1,0.457177091899718,0.427039566094751
"2283",1,686982.5748,3469191.953,"US",1,0.318755956022057,0.837081427321622
"2284",1,597282.5748,3621891.953,"US",1,0.637109093736671,0.425866541610095
"2285",1,521882.5748,3598991.953,"US",1,0.338269711534328,0.562675102908827
"2286",1,544282.5748,3334691.953,"MEXICO",1,0.137007655010313,0.436393318958053
"2287",1,496482.5748,3433791.953,"MEXICO",1,0.261248927625972,0.582163022041115
"2288",1,655682.5748,3546391.953,"US",1,0.490543654013374,0.50204127009136
"2289",1,600282.5748,3624991.953,"US",1,0.453781613217207,0.571350208839175
"2290",1,673182.5748,3523291.953,"US",1,0.651960606392762,0.288693738818495
"2291",1,641682.5748,3561591.953,"US",1,0.378212844625145,0.729542224492172
"2292",1,550882.5748,3392791.953,"MEXICO",1,0.291033047037808,0.44420396590415
"2293",1,568082.5748,3476691.953,"US",1,0.412623289170995,0.346385424659501
"2294",1,568582.5748,3577191.953,"US",1,0.240049925931689,0.758339493016714
"2295",1,651382.5748,3498491.953,"US",1,0.397202732559662,0.587177428872011
"2296",1,687982.5748,3496091.953,"US",1,0.371663629799425,0.725410343283199
"2297",1,660182.5748,3534091.953,"US",1,0.60728066516604,0.408503288197042
"2298",1,530882.5748,3428291.953,"MEXICO",1,0.235403722993372,0.614058261859615
"2299",1,550682.5748,3622091.953,"US",1,0.260634928197458,0.733951744551831
"2300",1,683382.5748,3382791.953,"MEXICO",1,0.275069717091597,0.654331231101322
"2301",1,553282.5748,3357091.953,"MEXICO",1,0.155032649571598,0.456938234192664
"2302",1,571482.5748,3604791.953,"US",1,0.344093774587492,0.682728755276177
"2303",1,527982.5748,3581691.953,"US",1,0.430622874347433,0.438675467329356
"2304",1,504882.5748,3436591.953,"MEXICO",1,0.257681429035104,0.60264606994855
"2305",1,524782.5748,3582391.953,"US",1,0.45105237491945,0.416215188939836
"2306",1,649282.5748,3530291.953,"US",1,0.466817058061059,0.550577167460678
"2307",1,599782.5748,3428591.953,"MEXICO",1,0.469962637374951,0.387479089353319
"2308",1,539182.5748,3567591.953,"US",1,0.27920737966004,0.594555509686584
"2309",1,652182.5748,3492891.953,"US",1,0.372597442151799,0.628905400854262
"2310",1,550582.5748,3570591.953,"US",1,0.227760834658653,0.728195308747459
"2311",1,561982.5748,3438891.953,"MEXICO",1,0.334839386841826,0.542280579810541
"2312",1,522082.5748,3595991.953,"US",1,0.373158434755408,0.523728088489969
"2313",1,671282.5748,3393791.953,"MEXICO",1,0.351885713989232,0.578418932422578
"2314",1,544982.5748,3492591.953,"US",1,0.340538501088225,0.676167859815325
"2315",1,442282.5748,3513791.953,"US",1,0.224880130737231,0.575073861715131
"2316",1,558082.5748,3600491.953,"US",1,0.228536048087819,0.788830819339373
"2317",1,658382.5748,3527991.953,"US",1,0.618237267872297,0.374611074715512
"2318",1,530482.5748,3589091.953,"US",1,0.311089566481169,0.575925145794391
"2319",1,596582.5748,3534591.953,"US",1,0.42988065627589,0.488707993765098
"2320",1,696882.5748,3429791.953,"MEXICO",1,0.402027331639956,0.612248235473838
"2321",1,655482.5748,3533891.953,"US",1,0.587902010569254,0.42365539390277
"2322",1,596982.5748,3538091.953,"US",1,0.34056707041921,0.646855782299297
"2323",1,545482.5748,3548291.953,"US",1,0.283881300145149,0.635452608547282
"2324",1,490182.5748,3476291.953,"US",1,0.270330765814389,0.63033938989319
"2325",1,685182.5748,3384391.953,"MEXICO",1,0.210524389327128,0.722414268378166
"2326",1,489482.5748,3486891.953,"US",1,0.247315800710312,0.654755924016064
"2327",1,638382.5748,3381191.953,"MEXICO",1,0.269246082049401,0.561355278008755
"2328",1,532882.5748,3559191.953,"US",1,0.265582487914901,0.623324549394877
"2329",1,535782.5748,3559791.953,"US",1,0.28938954341341,0.611867187124638
"2330",1,516382.5748,3444891.953,"MEXICO",1,0.34413114664505,0.527423644766812
"2331",1,543182.5748,3491791.953,"US",1,0.353003881272083,0.662070030047165
"2332",1,666382.5748,3533891.953,"US",1,0.565725544628888,0.4578205544168
"2333",1,636782.5748,3347391.953,"MEXICO",1,0.239138991153071,0.493597887906901
"2334",1,681582.5748,3388591.953,"MEXICO",1,0.255144898175325,0.679068695685138
"2335",1,543182.5748,3581191.953,"US",1,0.201125789234678,0.766605713279423
"2336",1,702782.5748,3451591.953,"MEXICO",1,0.432145270128237,0.609727674576155
"2337",1,519382.5748,3578291.953,"US",1,0.228013584397076,0.642468446443937
"2338",1,663782.5748,3513391.953,"US",1,0.537661355665545,0.41715713351401
"2339",1,659982.5748,3513491.953,"US",1,0.48298576165575,0.48911591455844
"2340",1,552882.5748,3623091.953,"US",1,0.281734648890573,0.722225024807029
